sim,risk_difference,b,c,p_value,significant
177,0.10000000000000003,92,60,0.011673129672852299,True
178,0.10000000000000003,82,50,0.00674635885953615,True
179,0.10000000000000003,85,53,0.008083354723191848,True
180,0.10000000000000003,87,55,0.009043246714205942,True
181,0.10000000000000003,87,55,0.009043246714205942,True
182,0.10000000000000003,87,55,0.009043246714205942,True
183,0.10000000000000003,88,56,0.009543281732431077,True
184,0.10000000000000003,83,51,0.007178115485500778,True
185,0.10000000000000003,92,60,0.011673129672852299,True
186,0.10000000000000003,85,53,0.008083354723191848,True
187,0.10000000000000003,86,54,0.008556547961075816,True
188,0.10000000000000003,90,58,0.010582643402853352,True
189,0.10000000000000003,81,49,0.00632868451075427,True
190,0.10000000000000003,83,51,0.007178115485500778,True
191,0.10000000000000003,89,57,0.010056475566925294,True
192,0.10000000000000003,79,47,0.005536025163897779,True
193,0.10000000000000003,91,59,0.011121593847224862,True
194,0.10000000000000003,88,56,0.009543281732431077,True
195,0.10000000000000003,86,54,0.008556547961075816,True
196,0.10000000000000003,83,51,0.007178115485500778,True
197,0.10000000000000003,83,51,0.007178115485500778,True
198,0.10000000000000003,87,55,0.009043246714205942,True
199,0.10000000000000003,88,56,0.009543281732431077,True
200,0.10000000000000003,87,55,0.009043246714205942,True
201,0.10000000000000003,85,53,0.008083354723191848,True
202,0.10000000000000003,81,49,0.00632868451075427,True
203,0.10000000000000003,86,54,0.008556547961075816,True
204,0.10000000000000003,88,56,0.009543281732431077,True
205,0.10000000000000003,82,50,0.00674635885953615,True
206,0.10000000000000003,87,55,0.009043246714205942,True
207,0.10000000000000003,84,52,0.007623827173866254,True
208,0.10000000000000003,90,58,0.010582643402853352,True
209,0.10000000000000003,84,52,0.007623827173866254,True
210,0.10000000000000003,75,43,0.004123703844699421,True
211,0.10000000000000003,83,51,0.007178115485500778,True
212,0.10000000000000003,91,59,0.011121593847224862,True
213,0.10000000000000003,89,57,0.010056475566925294,True
214,0.10000000000000003,85,53,0.008083354723191848,True
215,0.10000000000000003,82,50,0.00674635885953615,True
216,0.10000000000000003,82,50,0.00674635885953615,True
217,0.10000000000000003,88,56,0.009543281732431077,True
218,0.10000000000000003,85,53,0.008083354723191848,True
219,0.10000000000000003,89,57,0.010056475566925294,True
220,0.10000000000000003,82,50,0.00674635885953615,True
221,0.10000000000000003,91,59,0.011121593847224862,True
222,0.10000000000000003,77,45,0.004800874060088957,True
223,0.10000000000000003,90,58,0.010582643402853352,True
224,0.10000000000000003,86,54,0.008556547961075816,True
225,0.10000000000000003,89,57,0.010056475566925294,True
226,0.10000000000000003,82,50,0.00674635885953615,True
227,0.10000000000000003,85,53,0.008083354723191848,True
228,0.10000000000000003,88,56,0.009543281732431077,True
229,0.10000000000000003,93,61,0.012237048519511287,True
230,0.10000000000000003,83,51,0.007178115485500778,True
231,0.10000000000000003,87,55,0.009043246714205942,True
232,0.10000000000000003,82,50,0.00674635885953615,True
233,0.10000000000000003,84,52,0.007623827173866254,True
234,0.10000000000000003,87,55,0.009043246714205942,True
235,0.10000000000000003,90,58,0.010582643402853352,True
236,0.10000000000000003,87,55,0.009043246714205942,True
237,0.10000000000000003,92,60,0.011673129672852299,True
238,0.10000000000000003,83,51,0.007178115485500778,True
239,0.10000000000000003,86,54,0.008556547961075816,True
240,0.10000000000000003,89,57,0.010056475566925294,True
241,0.10000000000000003,84,52,0.007623827173866254,True
242,0.10000000000000003,91,59,0.011121593847224862,True
243,0.10000000000000003,87,55,0.009043246714205942,True
244,0.10000000000000003,88,56,0.009543281732431077,True
245,0.10000000000000003,83,51,0.007178115485500778,True
246,0.10000000000000003,79,47,0.005536025163897779,True
247,0.10000000000000003,86,54,0.008556547961075816,True
248,0.10000000000000003,83,51,0.007178115485500778,True
249,0.10000000000000003,81,49,0.00632868451075427,True
250,0.10000000000000003,92,60,0.011673129672852299,True
251,0.10000000000000003,92,60,0.011673129672852299,True
252,0.10000000000000003,90,58,0.010582643402853352,True
253,0.10000000000000003,87,55,0.009043246714205942,True
254,0.10000000000000003,81,49,0.00632868451075427,True
255,0.10000000000000003,85,53,0.008083354723191848,True
256,0.10000000000000003,82,50,0.00674635885953615,True
257,0.10000000000000003,90,58,0.010582643402853352,True
258,0.10000000000000003,87,55,0.009043246714205942,True
259,0.10000000000000003,88,56,0.009543281732431077,True
260,0.10000000000000003,72,40,0.0032169399516518344,True
261,0.10000000000000003,83,51,0.007178115485500778,True
262,0.10000000000000003,86,54,0.008556547961075816,True
263,0.10000000000000003,90,58,0.010582643402853352,True
264,0.10000000000000003,85,53,0.008083354723191848,True
265,0.10000000000000003,84,52,0.007623827173866254,True
266,0.10000000000000003,83,51,0.007178115485500778,True
267,0.10000000000000003,78,46,0.005161224901988027,True
268,0.10000000000000003,75,43,0.004123703844699421,True
269,0.10000000000000003,89,57,0.010056475566925294,True
270,0.10000000000000003,83,51,0.007178115485500778,True
271,0.10000000000000003,87,55,0.009043246714205942,True
272,0.10000000000000003,91,59,0.011121593847224862,True
273,0.10000000000000003,85,53,0.008083354723191848,True
274,0.10000000000000003,91,59,0.011121593847224862,True
275,0.10000000000000003,91,59,0.011121593847224862,True
276,0.10000000000000003,91,59,0.011121593847224862,True
277,0.10000000000000003,94,62,0.012813143553546106,True
278,0.10000000000000003,93,61,0.012237048519511287,True
279,0.10000000000000003,81,49,0.00632868451075427,True
280,0.10000000000000003,85,53,0.008083354723191848,True
281,0.10000000000000003,89,57,0.010056475566925294,True
282,0.10000000000000003,90,58,0.010582643402853352,True
283,0.10000000000000003,92,60,0.011673129672852299,True
284,0.10000000000000003,90,58,0.010582643402853352,True
285,0.10000000000000003,78,46,0.005161224901988027,True
286,0.10000000000000003,83,51,0.007178115485500778,True
287,0.10000000000000003,84,52,0.007623827173866254,True
288,0.10000000000000003,90,58,0.010582643402853352,True
289,0.10000000000000003,86,54,0.008556547961075816,True
290,0.10000000000000003,96,64,0.014001016159629528,True
291,0.10000000000000003,84,52,0.007623827173866254,True
292,0.10000000000000003,88,56,0.009543281732431077,True
293,0.10000000000000003,87,55,0.009043246714205942,True
294,0.10000000000000003,84,52,0.007623827173866254,True
295,0.10000000000000003,85,53,0.008083354723191848,True
296,0.10000000000000003,85,53,0.008083354723191848,True
297,0.10000000000000003,76,44,0.004455023177550954,True
298,0.10000000000000003,82,50,0.00674635885953615,True
299,0.10000000000000003,88,56,0.009543281732431077,True
300,0.10000000000000003,84,52,0.007623827173866254,True
301,0.10000000000000003,87,55,0.009043246714205942,True
302,0.10000000000000003,85,53,0.008083354723191848,True
303,0.10000000000000003,80,48,0.005925206606743149,True
304,0.10000000000000003,98,66,0.015235025933514215,True
305,0.10000000000000003,92,60,0.011673129672852299,True
306,0.10000000000000003,93,61,0.012237048519511287,True
307,0.10000000000000003,86,54,0.008556547961075816,True
308,0.10000000000000003,82,50,0.00674635885953615,True
309,0.10000000000000003,84,52,0.007623827173866254,True
310,0.10000000000000003,83,51,0.007178115485500778,True
311,0.10000000000000003,81,49,0.00632868451075427,True
312,0.10000000000000003,84,52,0.007623827173866254,True
313,0.10000000000000003,85,53,0.008083354723191848,True
314,0.10000000000000003,84,52,0.007623827173866254,True
315,0.10000000000000003,86,54,0.008556547961075816,True
316,0.10000000000000003,85,53,0.008083354723191848,True
317,0.10000000000000003,90,58,0.010582643402853352,True
318,0.10000000000000003,90,58,0.010582643402853352,True
319,0.10000000000000003,80,48,0.005925206606743149,True
320,0.10000000000000003,84,52,0.007623827173866254,True
321,0.10000000000000003,91,59,0.011121593847224862,True
322,0.10000000000000003,93,61,0.012237048519511287,True
323,0.10000000000000003,92,60,0.011673129672852299,True
324,0.10000000000000003,86,54,0.008556547961075816,True
325,0.10000000000000003,86,54,0.008556547961075816,True
326,0.10000000000000003,77,45,0.004800874060088957,True
327,0.10000000000000003,88,56,0.009543281732431077,True
328,0.10000000000000003,98,66,0.015235025933514215,True
329,0.10000000000000003,85,53,0.008083354723191848,True
330,0.10000000000000003,84,52,0.007623827173866254,True
331,0.10000000000000003,85,53,0.008083354723191848,True
332,0.10000000000000003,83,51,0.007178115485500778,True
333,0.10000000000000003,88,56,0.009543281732431077,True
334,0.10000000000000003,88,56,0.009543281732431077,True
335,0.10000000000000003,80,48,0.005925206606743149,True
336,0.10000000000000003,87,55,0.009043246714205942,True
337,0.10000000000000003,90,58,0.010582643402853352,True
338,0.10000000000000003,83,51,0.007178115485500778,True
339,0.10000000000000003,81,49,0.00632868451075427,True
340,0.10000000000000003,85,53,0.008083354723191848,True
341,0.10000000000000003,84,52,0.007623827173866254,True
342,0.10000000000000003,93,61,0.012237048519511287,True
343,0.10000000000000003,89,57,0.010056475566925294,True
344,0.10000000000000003,88,56,0.009543281732431077,True
345,0.10000000000000003,85,53,0.008083354723191848,True
